lemma,saliency rank,saliency score
rhetoric,1955,1.0838796397813963
return,1956,1.0830000557349075
uncle,1957,1.0810687763093805
grievance,1958,1.0801702948945326
customer,1959,1.0786809806775146
functionality,1960,1.0767928002039193
popular,1961,1.07652169485955
heartbeat,1962,1.076425723040801
fool,1963,1.076303065851163
visit,1964,1.0758305250708116
focus,1965,1.0752502581358163
caution,1966,1.075015639613163
forget,1967,1.074585003029057
cucumber,1968,1.073914802325186
superiority,1969,1.0725281453138473
dawn,1970,1.0724790340406907
bloom,1971,1.0718744263702638
bricks,1972,1.071446157029249
pear,1973,1.069419553902594
alive,1974,1.0678500160307944
tar,1975,1.067830265288209
sheet,1976,1.0670913604768284
lawsuit,1977,1.065565177471938
athletic,1978,1.065307953478266
slowly,1979,1.0642096635180556
host,1980,1.0639531270533507
dive,1981,1.0627123744519729
flexibility,1982,1.0621724673330002
bell,1983,1.0588731006889844
editor,1984,1.0565111627625852
execute,1985,1.0545654210443614
pin,1986,1.0545028350792718
consider,1987,1.0532036880187476
review,1988,1.0528640056720118
wealth,1989,1.051596881641908
individual,1990,1.0513423941292848
avoid,1991,1.0492173053136948
degree,1992,1.049043175032371
never,1993,1.0488942388170504
grudge,1994,1.0483179315503364
secretary,1995,1.0458525317805494
pepper,1996,1.045153358524673
cocktail,1997,1.04487209507006
battery,1998,1.0446726527110215
shallow,1999,1.0446357897025411
warehouse,2000,1.0443848910116973
guest,2001,1.044100135569443
fox,2002,1.0433866075005627
drain,2003,1.0433120340934234
sell,2004,1.0433023476178382
recycling,2005,1.042671439456269
previous,2006,1.0409365830070234
framework,2007,1.0386661596603863
merge,2008,1.0384549258794182
insure,2009,1.0383441631097066
yesterday,2010,1.0359494367575595
karate,2011,1.0345115138545005
zombie,2012,1.034104877916576
indigenous,2013,1.0299040978748755
extreme,2014,1.029678466785077
deny,2015,1.028881538338779
mosaic,2016,1.0288611708910063
decline,2017,1.0279105530437311
soot,2018,1.0277067796902317
unconscious,2019,1.0241313255749107
please,2020,1.0236949907350077
courage,2021,1.0229259679333529
gangster,2022,1.0227205875939198
clown,2023,1.0223731234357167
greedy,2024,1.0214272137163478
hockey,2025,1.0212098042654025
reaction,2026,1.020779780434614
palm,2027,1.0207720948624983
quote,2028,1.0205808589279153
adrenaline,2029,1.0203077200108321
belong,2030,1.0196576069759873
reunion,2031,1.0194675295561533
restriction,2032,1.0192075738228903
telecommunication,2033,1.0188800451282365
leak,2034,1.0186232568248927
cult,2035,1.0178168862558659
aging,2036,1.016294037277457
case,2037,1.014729484816546
widespread,2038,1.0130315295578969
resident,2039,1.0127181013968967
spend,2040,1.012163392889466
disability,2041,1.0116603276267755
frequency,2042,1.0114205936193175
fungi,2043,1.0100659518066175
cognitive,2044,1.009292363267675
hydrogen,2045,1.0084254676167879
clinic,2046,1.0073353156674916
horn,2047,1.0070687246222603
media,2048,1.006837600995583
vital,2049,1.0056957417631631
applause,2050,1.0049720082094833
energetic,2051,1.0034817317628484
spraying,2052,1.0032955538206574
tank,2053,1.0032897546921271
clam,2054,1.003148316517402
blackout,2055,1.0031045390769355
reflective,2056,1.000850795797417
intrinsic,2057,1.0000557238289067
scholar,2058,0.9996885997707583
poetry,2059,0.9995013829331656
limousine,2060,0.9979620791663786
beggar,2061,0.9967401725759419
ceremony,2062,0.9963191861996483
accompany,2063,0.9960822040153126
stable,2064,0.9960208089240519
product,2065,0.9958215943266246
swallow,2066,0.99519913528004
sushi,2067,0.9939044461728139
chess,2068,0.9933355458840349
director,2069,0.9930028728314504
pursuit,2070,0.9928652451519682
loan,2071,0.992029222123552
stubborn,2072,0.9916185309455354
defend,2073,0.9915668518190293
divorce,2074,0.991163083500485
tragic,2075,0.9909054013199148
permission,2076,0.9903290177234156
foreigner,2077,0.9873473773301029
branch,2078,0.9860781823486242
heterosexual,2079,0.9851239416540816
ankle,2080,0.9842404633429345
musical,2081,0.9839983313952816
goose,2082,0.9832449366282061
vip,2083,0.9823480849842836
tunnel,2084,0.9820056210733572
extra,2085,0.9819754596614736
drum,2086,0.9811288195120298
propeller,2087,0.9810754925195333
reservoir,2088,0.9800970656474437
icon,2089,0.9776825038994588
dissatisfaction,2090,0.9757040268091774
galaxy,2091,0.9746873155071425
column,2092,0.9732305336969791
pasta,2093,0.9728201624530879
program,2094,0.9718551030243692
industry,2095,0.9714543675341343
sale,2096,0.9681113926168772
tropical,2097,0.9680882137458626
exhibition,2098,0.9678519741976688
solemn,2099,0.9674862688665034
other,2100,0.9666378719302022
inactive,2101,0.9642720899325861
firm,2102,0.964089145094138
mineral,2103,0.9633361445726987
despise,2104,0.9632425084227041
stir,2105,0.9632367822437979
ruin,2106,0.9624307091570294
custom,2107,0.961960426953997
boot,2108,0.9619366317363385
credit,2109,0.960622432329072
don,2110,0.9591887793159728
breast,2111,0.9582850864619612
still,2112,0.9564658612544328
dignity,2113,0.9564462567580918
inspiration,2114,0.9564143297277008
log,2115,0.9560903984589277
utility,2116,0.9541211063855846
plain,2117,0.9530803694474219
discrimination,2118,0.9527180179046182
caterpillar,2119,0.952660021072103
passport,2120,0.9523663786607512
expansion,2121,0.9518039681252466
subjective,2122,0.9502801459692876
knot,2123,0.9493498330700803
stepfather,2124,0.9467208646414882
cell,2125,0.9454646610705808
olive,2126,0.9453275884179639
gravity,2127,0.943105892819597
extinction,2128,0.9398039869828159
stay,2129,0.9394998524596607
bankruptcy,2130,0.9393699530823376
sincere,2131,0.9390713473699366
pus,2132,0.9390380904418905
penny,2133,0.9390264324989541
pineapple,2134,0.9388522357182012
collision,2135,0.9385410311165758
condense,2136,0.9370386257393344
memorial,2137,0.9365789585545548
powder,2138,0.9334650762929879
then,2139,0.9311326409655614
shocking,2140,0.9310288833895903
napoleon,2141,0.9301811860642939
pharmacy,2142,0.9298771587866925
gum,2143,0.9283289995454869
assistant,2144,0.9279357647531876
comedy,2145,0.9258194157098805
explore,2146,0.9253041316431965
duck,2147,0.9240955751446265
prophecy,2148,0.9235859562587239
opponent,2149,0.9230695764615611
utopia,2150,0.9229640826628449
eggplant,2151,0.9214564433022119
mirror,2152,0.9213299272817803
heritage,2153,0.9206495778935455
demonstration,2154,0.920630380909861
encouraging,2155,0.9190839482157207
archaeological,2156,0.9172911603459193
supervision,2157,0.9170263657990914
lobby,2158,0.9157192140019399
postman,2159,0.913422397578417
calligraphy,2160,0.9125663031688953
reward,2161,0.9124911805321361
hypothesis,2162,0.9124488633153787
repair,2163,0.9124415750164214
knee,2164,0.9115312532205744
perseverance,2165,0.9113205621811771
plague,2166,0.9110037125096948
roller,2167,0.9107646318133513
companion,2168,0.9097400701326679
roof,2169,0.9096069006491998
kite,2170,0.9087279388489282
application,2171,0.9052724157610728
niece,2172,0.9044834210192745
step,2173,0.9041092184207127
plank,2174,0.9036854177229463
tempest,2175,0.9023520771145535
motorcycle,2176,0.9002352388708212
level,2177,0.899727151990934
pudding,2178,0.8986589878819915
dictionary,2179,0.8984790638930926
leopard,2180,0.8974643335779655
elite,2181,0.8962061722374468
turkey,2182,0.8957111631865784
fan,2183,0.8951585583692525
patent,2184,0.8945836442494883
nun,2185,0.8944211198885528
layer,2186,0.8943412679725444
gree,2187,0.8937352260969016
lily,2188,0.8935509359862577
enthusiastic,2189,0.8935307458797359
turtle,2190,0.8900499712135606
convention,2191,0.8875880598883814
define,2192,0.8875864376768332
example,2193,0.8874374439755623
pharaoh,2194,0.8872946562691633
institution,2195,0.8869752891440319
loop,2196,0.8839874092409366
arrange,2197,0.8837931979526532
zebra,2198,0.8829934182770502
underground,2199,0.8826834168173816
weakness,2200,0.8825923666203952
pale,2201,0.8825809323016731
officer,2202,0.8824629191918909
hills,2203,0.8818231479031979
plastic,2204,0.8816953051752607
defeat,2205,0.8815556895915071
peak,2206,0.8814809600408751
pumpkin,2207,0.8809491940042511
coast,2208,0.8797623172943512
scarce,2209,0.8791141944050542
original,2210,0.8779320495074998
scale,2211,0.8772977173014729
super,2212,0.8771927728980504
include,2213,0.8769572759381292
superficial,2214,0.8765423866899829
market,2215,0.8764458732806624
solve,2216,0.8758294512995581
also,2217,0.8740573125583753
vulgar,2218,0.8736335218690714
terrace,2219,0.8723470085450309
pirate,2220,0.8722851248103716
shotgun,2221,0.8707963205007694
shave,2222,0.8704644758525113
elbow,2223,0.8692184094864315
righteous,2224,0.8687210265020662
mango,2225,0.8685124811452125
ear,2226,0.8684401598460538
cardboard,2227,0.8671393325151433
crossroad,2228,0.8671352239955468
efficient,2229,0.8664619929643713
taekwondo,2230,0.8664581115564074
zodiac,2231,0.8659330061946999
soon,2232,0.8651038850105648
nurture,2233,0.8650339031839911
cheap,2234,0.8648956989106171
lord,2235,0.8646620608600157
cast,2236,0.8643435018884933
bullfighting,2237,0.8636203507576559
completely,2238,0.8636030766647105
therapy,2239,0.8630202375324973
clog,2240,0.8626138170955242
fatigue,2241,0.8605812545137512
balance,2242,0.8599672728976246
grumpy,2243,0.8599215178987807
toy,2244,0.8594316174022492
classic,2245,0.8583714410383001
chew,2246,0.8571354247091607
authentic,2247,0.856312292746666
footprint,2248,0.8551773011004533
employer,2249,0.8531190523859413
slogan,2250,0.8529515607590783
trace,2251,0.8527751986284251
instruction,2252,0.8524130433667994
distinction,2253,0.8516893708288444
spill,2254,0.8479966143863633
practical,2255,0.8477030510840962
compartment,2256,0.8476409735967252
mermaid,2257,0.8465939808814253
infection,2258,0.8457756884293159
bear,2259,0.8441765991381658
main,2260,0.843866293026931
diplomatic,2261,0.8437764964239767
overseas,2262,0.8436744165144816
surprise,2263,0.8419764159844192
selection,2264,0.8417537891530564
guitar,2265,0.8400982035259386
hunter,2266,0.8400056806898224
last,2267,0.838492199850787
minority,2268,0.8363291006535283
twin,2269,0.8361626591662796
tax,2270,0.8359295477462627
flag,2271,0.8355102943232078
accessory,2272,0.835311316049359
alcoholism,2273,0.8352499277018284
copyright,2274,0.8350378405238859
lion,2275,0.8349174617089967
pause,2276,0.8337320703333733
cigarette,2277,0.8332965433107224
march,2278,0.8313159553317622
holistic,2279,0.8309518427061819
clay,2280,0.830099652139233
decrease,2281,0.8291261373466865
sandpaper,2282,0.8281035481128498
pharmacist,2283,0.827294074939398
cricket,2284,0.8265752955837593
siren,2285,0.8265178205116914
museum,2286,0.8260040660871084
oath,2287,0.8255106213913619
mourn,2288,0.8252552234070158
influence,2289,0.8246525589531659
windmills,2290,0.8244702606230652
dense,2291,0.8239920180316584
ant,2292,0.8230372396911836
camel,2293,0.8219588297537364
dolphin,2294,0.8217510080896657
whistle,2295,0.8215467730043509
bark,2296,0.8205730093363917
connect,2297,0.8205366324242869
virtue,2298,0.820462823636837
complicity,2299,0.8202105582501185
maid,2300,0.820157394264645
eloquence,2301,0.8196900127866291
squirrel,2302,0.8195108828538951
consultation,2303,0.8186222820673734
member,2304,0.8173483576489389
necktie,2305,0.817003042948973
oyster,2306,0.8158938879750766
highway,2307,0.8158328565827144
zoom,2308,0.815461441952233
pupil,2309,0.8124069242755141
admiration,2310,0.8119061573561419
valuable,2311,0.8116079158591258
wrap,2312,0.8106386350578916
span,2313,0.8097041972027057
ambulance,2314,0.8085177183175221
adultery,2315,0.8071293999086029
submarine,2316,0.8069565299405452
mustache,2317,0.8062856369843052
redemption,2318,0.8051348657297863
festival,2319,0.8045638514341134
massive,2320,0.803225008449143
elliptical,2321,0.8026943290635922
ticket,2322,0.8025076254255703
bolt,2323,0.8021701944156847
handshake,2324,0.8018915861079821
model,2325,0.8015653198696979
lemonade,2326,0.8014010227714499
stack,2327,0.8010843538887888
scream,2328,0.7982918649299808
impression,2329,0.7976422132451999
rod,2330,0.7958465594727704
irresponsible,2331,0.7955366341897108
isolation,2332,0.7949009839679873
monastery,2333,0.7936043053966753
expire,2334,0.7923804259779752
carve,2335,0.7918605029417547
beaver,2336,0.7917941033422728
prospect,2337,0.7917402047037427
highlight,2338,0.7912218406371831
renaissance,2339,0.7902059085501589
cloud,2340,0.7897480334896048
tomb,2341,0.7888439757871044
crawl,2342,0.7888087372279502
tremble,2343,0.7884263099036923
tolerance,2344,0.7880888542980156
chandelier,2345,0.787063167390663
cotton,2346,0.7868795838981137
anorexia,2347,0.7868525945643805
confirmation,2348,0.7864040585330683
ridiculous,2349,0.7863280786109899
crocodile,2350,0.786071826048472
inflammation,2351,0.7857052531719804
referee,2352,0.785424959068016
liberal,2353,0.7850314372348963
oboe,2354,0.784842351045473
yogurt,2355,0.7846572421135694
demon,2356,0.7828772957526207
genetic,2357,0.7826610515145678
bipolar,2358,0.7825984446339458
ignorant,2359,0.7811413437099572
handbag,2360,0.7810369155499144
printing,2361,0.780999268638058
sanction,2362,0.7809010777068677
rank,2363,0.7798650225351444
villain,2364,0.7789423432467979
mafia,2365,0.7781544297412335
raw,2366,0.7781409762264921
synthesis,2367,0.7777364245378147
device,2368,0.7763882946524383
awe,2369,0.774916919198426
spelling,2370,0.7749018859865231
brave,2371,0.7741510146684751
filming,2372,0.7738159070520894
edible,2373,0.7728044170487305
selfish,2374,0.7723166916588005
picnic,2375,0.7722242538450184
addict,2376,0.7717227227047525
thumb,2377,0.7708357534516006
photography,2378,0.7700512149292296
citrus,2379,0.7693535666394231
minimum,2380,0.7690721825038809
rot,2381,0.7685664536808092
daughter,2382,0.7676278175978597
bull,2383,0.7637252839333737
fleet,2384,0.763720072499261
disagreement,2385,0.7622590733239134
slavery,2386,0.7612268042398425
wreck,2387,0.7611677717865204
swimsuit,2388,0.761113799497112
suitcase,2389,0.7600103931025055
homemade,2390,0.7598559705562336
allow,2391,0.7596993609320384
coordinate,2392,0.7596199735329456
brief,2393,0.7594331517504411
reveal,2394,0.759406811921445
relocation,2395,0.7587639566921531
float,2396,0.758652009897415
poet,2397,0.7581374233750591
drip,2398,0.758100001254757
gorilla,2399,0.7576511210269512
omit,2400,0.7573531621906371
troop,2401,0.757315311899017
packaging,2402,0.7571920992197327
pizza,2403,0.7563032751529528
infidelity,2404,0.7554575460646022
traitor,2405,0.7545801763947191
rear,2406,0.7545476806231743
acute,2407,0.7539770180232308
pedal,2408,0.7538110292772933
spray,2409,0.7535980253796373
carpet,2410,0.7533592491318384
freeze,2411,0.752360424863352
unification,2412,0.7521531912857924
reserve,2413,0.7520678535124015
sample,2414,0.7520120699948443
impact,2415,0.7507739250698471
sect,2416,0.750728168621988
imitate,2417,0.749372850557811
orderly,2418,0.7488732681997545
careless,2419,0.7486364565754897
ten,2420,0.7479861326959525
bridge,2421,0.7471515346520166
kiss,2422,0.7451941377904028
clause,2423,0.7430760932631779
receipt,2424,0.7421315540928113
gang,2425,0.7404800914232528
cube,2426,0.7400983343809431
calorie,2427,0.7398435228636826
powerful,2428,0.7387690036799013
rhyme,2429,0.7386754805515627
aunt,2430,0.7383513900344303
confess,2431,0.7378597591667715
suck,2432,0.7352245047658084
bra,2433,0.7349792693983046
helmet,2434,0.7348012566052526
elastic,2435,0.7340620295349236
melody,2436,0.7331678910789137
chaos,2437,0.7329521955704723
crude,2438,0.7328868565561217
coma,2439,0.7309220024360608
symbol,2440,0.7304396294918813
tin,2441,0.7302145862255385
global,2442,0.7299686345761875
extend,2443,0.7297498384541905
yarn,2444,0.7291111861175841
worthy,2445,0.7275104784097097
century,2446,0.7274618442630398
retro,2447,0.7266458284274027
expert,2448,0.7266405298626077
infatuation,2449,0.7263723332471512
intimate,2450,0.7237800675815196
bookcase,2451,0.7232271031390614
palette,2452,0.723056055721341
exhaust,2453,0.7227245975836869
dragonfly,2454,0.7218849800623657
brass,2455,0.7215260357658568
risk,2456,0.7213585226317623
auditorium,2457,0.7202451142986606
masturbation,2458,0.7168968498797446
twist,2459,0.7159630949255149
low,2460,0.7154140855610089
porn,2461,0.7153281470846453
reliable,2462,0.7152083882066442
frugal,2463,0.7145284149252298
generous,2464,0.7144658266236608
particle,2465,0.7138391080142652
precision,2466,0.7135687236156159
speed,2467,0.7131747555365153
weigh,2468,0.7115106717455255
refuge,2469,0.7110742043489582
coral,2470,0.7100061476042017
whiskey,2471,0.7097951826753848
condolence,2472,0.7096639327916625
treaty,2473,0.7089875330261606
bag,2474,0.707450554814443
obey,2475,0.7073377009023156
microscope,2476,0.7035003696243862
sponge,2477,0.7011208452942892
follower,2478,0.7008282769481999
pointer,2479,0.7004982852940467
neutral,2480,0.6997310498896816
mummy,2481,0.699317974193959
density,2482,0.69867657239178
opaque,2483,0.6983827113473495
lime,2484,0.6978668995105153
lustful,2485,0.695968445502162
cavity,2486,0.6946794648050236
distortion,2487,0.694013737005414
before,2488,0.6938782599241309
folding,2489,0.6931651703887391
chimney,2490,0.6921079197512023
entity,2491,0.6920213700210569
lifeguard,2492,0.6905216873532405
coincide,2493,0.6895371347366197
vanilla,2494,0.6881573462111161
diesel,2495,0.6879758908824662
rarely,2496,0.6873120584024255
invisible,2497,0.6869679822314341
curve,2498,0.6861242716988807
vibration,2499,0.6853733036097642
divination,2500,0.6848643826341521
invalid,2501,0.6841298324566791
indispensable,2502,0.6823798313083413
amplitude,2503,0.6823514332123146
sensitivity,2504,0.6818437786702649
meteorite,2505,0.6805907463127818
notice,2506,0.6784676472178965
positioning,2507,0.6783817170981843
remain,2508,0.6769397216329933
doctrine,2509,0.6765956987575814
stationary,2510,0.6765891388518677
gloss,2511,0.676541368607813
kick,2512,0.6763673413322726
genital,2513,0.6751570681944985
polish,2514,0.6738333984302427
prosperity,2515,0.6738282622983531
marginal,2516,0.6728063653581629
tattoo,2517,0.6726616474302523
peanut,2518,0.671636260736431
yoga,2519,0.6714708196318595
participate,2520,0.670995660897745
frustration,2521,0.670733862765899
perception,2522,0.6703391687379403
razor,2523,0.6702964838287455
ingredient,2524,0.6702104769398982
bedroom,2525,0.6698255508816295
proposal,2526,0.6689741171231862
halo,2527,0.6684449175552691
pistol,2528,0.668190245405607
superstition,2529,0.6669535626125791
barn,2530,0.6665346738683064
cart,2531,0.6660435467938877
sincerity,2532,0.6660215148072606
micro,2533,0.6649398691857566
intuition,2534,0.6643998679172096
suspend,2535,0.6628805790703254
treat,2536,0.6619425122602562
paranoia,2537,0.6599613405867766
whip,2538,0.659757009489387
premier,2539,0.6594042254437689
author,2540,0.6577135143481714
reputation,2541,0.6568523512520903
climb,2542,0.65678042052786
coal,2543,0.6562550477750078
underwater,2544,0.6562157221086418
forgery,2545,0.6556739539178453
carbohydrate,2546,0.6554762590793919
ambiguous,2547,0.6550346191972514
eastern,2548,0.6546181809639213
computing,2549,0.6537325105106024
atom,2550,0.6532544107703586
honey,2551,0.6525017842197913
adverb,2552,0.6521286980937955
million,2553,0.6508350446641415
rebirth,2554,0.6505427423528722
laser,2555,0.650052649184719
velvet,2556,0.6498203634042605
dye,2557,0.6498147558100165
fainting,2558,0.649677458043203
regulation,2559,0.6492000141860217
imbalance,2560,0.6490937272920076
grammar,2561,0.6487077233857867
accuracy,2562,0.6481116871456942
spear,2563,0.6481100552686945
abstract,2564,0.6469542001170154
depth,2565,0.6468136652045438
tornado,2566,0.6450293401722416
virgin,2567,0.6448604312689277
specimen,2568,0.6445270167866859
casualty,2569,0.6441032154648054
screw,2570,0.64321528863778
residence,2571,0.6421204995417531
dam,2572,0.6414616663170323
statute,2573,0.6412773676428642
extract,2574,0.6405636488459772
shark,2575,0.6403405385094016
preference,2576,0.6399683999981294
lighting,2577,0.6398222225337005
describe,2578,0.6394726063660201
mint,2579,0.6393580521132867
pound,2580,0.63826505920738
questionnaire,2581,0.6365404612850565
revenge,2582,0.6357031390048116
abyss,2583,0.6356471006158202
miser,2584,0.635334040774425
exclusion,2585,0.6353230869347071
crossing,2586,0.6348670535721332
restitution,2587,0.6336486215852846
hypocrite,2588,0.6335409864057988
mercy,2589,0.6331971055109049
remorse,2590,0.6320395441000652
thirsty,2591,0.6314642376892587
continuous,2592,0.6312491070462025
blocking,2593,0.6302065204556948
throne,2594,0.630168620575656
gear,2595,0.6301209253594298
boil,2596,0.6288640221790702
archery,2597,0.6278818846808916
oxford,2598,0.6266660235922021
mug,2599,0.6266061545510722
website,2600,0.6264842704134628
monkey,2601,0.6257410253164175
coward,2602,0.6254335826538506
parakeet,2603,0.624647812909287
tile,2604,0.6246436146650023
horticulture,2605,0.62445434870029
swap,2606,0.6240291559176478
abortion,2607,0.6237315256266278
appointment,2608,0.6223523241873812
bikini,2609,0.6222895609538242
moth,2610,0.6221310498189894
liberation,2611,0.6221096474960657
mediocre,2612,0.6211410543965599
witness,2613,0.6205429997337735
delay,2614,0.6200987825301763
squid,2615,0.6188647685729061
cellar,2616,0.6186888384215177
width,2617,0.6183728857830406
amazon,2618,0.6177214110064266
switch,2619,0.6166007862208689
pathology,2620,0.6159329145779582
surfing,2621,0.6156629637106592
combination,2622,0.6142021405769826
prevention,2623,0.6136050823023895
tailor,2624,0.6132489597443485
anecdote,2625,0.6121375973618388
spell,2626,0.6115878602649261
digital,2627,0.6111705124359705
intention,2628,0.61110408396822
intestine,2629,0.6109430543459542
fossil,2630,0.6106567595144581
roar,2631,0.610551501084001
postcard,2632,0.6090407705206493
octopus,2633,0.6083345480093181
berry,2634,0.6081700406258248
fog,2635,0.6080635296922807
coach,2636,0.607839393597911
sumo,2637,0.6067375831654243
proletarian,2638,0.6056140918479409
hallucination,2639,0.6053791748952708
complication,2640,0.6052812231129812
fascist,2641,0.6052549219203573
favorite,2642,0.605194492325194
magma,2643,0.6051222478823153
obstruction,2644,0.604746173391228
misunderstanding,2645,0.604439478400101
steam,2646,0.6040134702668611
silhouette,2647,0.6036133931058094
promotion,2648,0.6029347821678197
monthly,2649,0.602787282162617
surface,2650,0.6027733221608678
spectacular,2651,0.6027283481976964
warning,2652,0.6023249224329197
legend,2653,0.601240917686626
dispute,2654,0.6001489919541951
immortality,2655,0.6000940391838094
withdraw,2656,0.5993390719086058
stereo,2657,0.5991361479548312
broom,2658,0.5988425230136265
cashier,2659,0.5983765437252737
tomato,2660,0.5975358887745168
automation,2661,0.5970149869090111
online,2662,0.5966496181490326
tsunami,2663,0.596634293837738
celery,2664,0.5959655647079689
anatomy,2665,0.5951953554144014
reconciliation,2666,0.5951643689509796
eliminate,2667,0.5950527237059564
nine,2668,0.5949724329307546
very,2669,0.594418817813227
population,2670,0.5940311015764914
supply,2671,0.5935394816098256
tractor,2672,0.5918221506672179
appetite,2673,0.5914218558022082
curse,2674,0.5913906513288509
spinach,2675,0.5911890209182271
chill,2676,0.5898618774104207
vase,2677,0.5880508797291544
ranking,2678,0.5878560976685927
cave,2679,0.5877406527564641
totem,2680,0.5876065317705832
bandit,2681,0.5871293665701263
bossy,2682,0.5865951483887821
shareholder,2683,0.5863468425337031
absorb,2684,0.5862025930064823
fraud,2685,0.5854531647637495
lava,2686,0.5851819893245613
torch,2687,0.5846498543892311
coffin,2688,0.5841244255887004
mattress,2689,0.5835989758673827
altar,2690,0.5834059001700407
extortion,2691,0.5828044483369466
negotiation,2692,0.5823316286003539
strike,2693,0.5817388627513003
stain,2694,0.5810665002527244
premium,2695,0.5809804467777058
eunuch,2696,0.58097501184091
chestnut,2697,0.579783068336309
twelve,2698,0.5797734551203604
gondola,2699,0.5793792091322301
lemon,2700,0.5776685585427481
flank,2701,0.5766546251450659
hurricane,2702,0.575744826879304
researcher,2703,0.5755840418184128
brilliant,2704,0.5750818974684524
blonde,2705,0.5746457084383705
pacific,2706,0.5742955827017635
tray,2707,0.5736986101365051
approve,2708,0.573408369354218
regiment,2709,0.5716546065829586
airport,2710,0.5715492630629493
recently,2711,0.571293161702676
acne,2712,0.5708085052657301
impartial,2713,0.5690574937976676
summit,2714,0.5681384289203075
quota,2715,0.568053059465746
solar,2716,0.5671968912755849
accreditation,2717,0.567035504223476
compensation,2718,0.5663127019630396
adjustment,2719,0.5662782410546008
postponement,2720,0.5661800927284597
phenomenon,2721,0.5659273483829175
millionaire,2722,0.5658585204751505
limb,2723,0.5651621365662276
saint,2724,0.5647260480339655
signature,2725,0.5641964959375896
slipper,2726,0.5628980192472346
remote,2727,0.5625938321396298
browser,2728,0.5619671864487374
hesitation,2729,0.5613152080570449
organic,2730,0.5613113771584324
judo,2731,0.561095840812059
confrontation,2732,0.5596761000322434
invincible,2733,0.5593201774264012
reckless,2734,0.5577587523654133
cowboy,2735,0.5577396931458596
rugby,2736,0.5577382769590598
conceite,2737,0.5569385434412562
senator,2738,0.5569286330420171
alphabet,2739,0.5566851304233094
bastion,2740,0.556559842867701
locomotive,2741,0.5547388609035293
kangaroo,2742,0.5540612637600999
massacre,2743,0.5538310943078288
autonomy,2744,0.5532952462028042
intermediary,2745,0.552664150038674
mathematician,2746,0.5525408489630452
transformation,2747,0.5524725381335704
designer,2748,0.5522650257471824
thousand,2749,0.5508177099032832
relay,2750,0.5507626731769539
visitor,2751,0.5505069708896517
blink,2752,0.5503962040055228
torture,2753,0.5501072563312954
cohesion,2754,0.5488665394305068
vine,2755,0.5482070384623716
inhuman,2756,0.5480832953546741
who,2757,0.5479757441845203
haystack,2758,0.547589493482751
publisher,2759,0.5473551449090639
nostalgic,2760,0.5466732606019935
software,2761,0.546316859344989
meditation,2762,0.5459785963380126
hemp,2763,0.5459120776485422
popcorn,2764,0.5451191686514445
scandal,2765,0.5445291941498507
coherent,2766,0.5444713982674632
witchcraft,2767,0.5441883941371524
quadrilateral,2768,0.5440635793576423
seal,2769,0.542890925658261
rush,2770,0.5427335358016103
origami,2771,0.5424539269572843
astrology,2772,0.5422580060358921
minimalist,2773,0.5422478212248691
magician,2774,0.5421738905020224
ecology,2775,0.541367882099955
loot,2776,0.5395364037626722
cheekbones,2777,0.539211519550796
charming,2778,0.5386324722697333
ultrasound,2779,0.5385325571260742
registration,2780,0.5383168128486302
believer,2781,0.5374844298276402
locate,2782,0.536529889489711
anticipate,2783,0.5363828901077765
ally,2784,0.536344717096223
tag,2785,0.5362732394301899
gelatin,2786,0.5361858752469262
sle,2787,0.5360770444179703
finance,2788,0.5359433130422335
calf,2789,0.5357424874585446
exception,2790,0.5356758188599926
microwave,2791,0.5344105402997696
verb,2792,0.5343251820416723
presentation,2793,0.5343158205933731
frustrated,2794,0.5340414311439909
pore,2795,0.5338468329063693
communion,2796,0.5331408740162642
rebel,2797,0.5324352052920949
actress,2798,0.5305590261195743
foreskin,2799,0.5301805416109122
counter,2800,0.5291780584906052
mill,2801,0.528762653661726
superfluous,2802,0.5281640097262779
colony,2803,0.5281547709034848
avenue,2804,0.5277105518038798
specific,2805,0.5276252278485636
mile,2806,0.5255431216594033
exclude,2807,0.5242391093547107
neglect,2808,0.5242383493775442
monopoly,2809,0.5223923670628983
fluctuation,2810,0.5220266540603005
coil,2811,0.5219676743006882
pasture,2812,0.5215803580114757
ribbon,2813,0.5214829921981359
parasite,2814,0.521473131337264
conservative,2815,0.5206239104215387
multiple,2816,0.5199821932048883
sequence,2817,0.5190022121864777
pessimistic,2818,0.5186744952275637
approach,2819,0.5185562471594451
verification,2820,0.5185108730668384
skyscraper,2821,0.5167654302404641
refinement,2822,0.5165859634991996
extraordinary,2823,0.5165512214792978
sentimental,2824,0.5155699378545915
trim,2825,0.5152025664587123
thermometer,2826,0.5143407558741933
screwdriver,2827,0.5141175221841339
onion,2828,0.5135458223059164
manipulate,2829,0.5129420267296405
republic,2830,0.5124310765911915
boycott,2831,0.5120005368615397
stem,2832,0.5118289037566353
confusion,2833,0.5109388471670817
pesticide,2834,0.5104250466606928
monotonous,2835,0.5098637674771567
prestige,2836,0.5097292594387364
name,2837,0.5094687354339258
sailor,2838,0.5093014381821828
feud,2839,0.5085693116185279
feedback,2840,0.5083595864925723
vest,2841,0.5081597058288043
acrobatic,2842,0.5071001856072606
audio,2843,0.5069099796743242
rocky,2844,0.5068667432100762
ethnic,2845,0.5066002370137754
guideline,2846,0.5065762759823267
attribute,2847,0.5063398183636467
samurai,2848,0.505749278528854
