lemma,language,saliency rank,saliency score
confession,en,7869,-0.019076002619250774
fern,nl,7870,-0.019174009634090668
expo,es,7871,-0.019248538446697324
fission,es,7872,-0.01925585794249312
surround,zh,7873,-0.01933942944628738
productivity,zh,7874,-0.01938305193039332
disguise,zh,7875,-0.01938866996538471
custom,zh,7876,-0.019415398939925773
caliber,zh,7877,-0.019427722385429672
taekwondo,es,7878,-0.019538679233154003
helicopter,zh,7879,-0.019539105138266347
fjord,en,7880,-0.019683506953760175
stork,es,7881,-0.019738958395603058
esophagus,nl,7882,-0.019881784682859234
skull,zh,7883,-0.019888333242361597
centrifuge,zh,7884,-0.02006293362609624
cosine,en,7885,-0.020158784179584475
walrus,en,7886,-0.020165089300092986
ohm,zh,7887,-0.020262803690663835
sawdust,zh,7888,-0.020295046459418178
tangible,es,7889,-0.02041304521250591
malaria,nl,7890,-0.02059607128967345
singer,nl,7891,-0.020755418274399938
righteous,en,7892,-0.020910597814331078
breaststroke,nl,7893,-0.021023792048019317
cello,zh,7894,-0.021091587781432355
nectar,es,7895,-0.021148544276285236
envelope,en,7896,-0.021208707860334772
magnesium,nl,7897,-0.02141283663680465
pickpocket,es,7898,-0.02145842081571889
recorder,es,7899,-0.021543400156114053
supersonic,zh,7900,-0.021551235316814236
polyp,es,7901,-0.02155129142341908
missionary,en,7902,-0.02159142195749518
hardship,zh,7903,-0.021600880566634055
chromosome,zh,7904,-0.02160170969123478
million,en,7905,-0.021660898876133497
myopia,es,7906,-0.021671002797832264
platinum,es,7907,-0.021683661077822228
cosine,nl,7908,-0.021693521927106
expose,en,7909,-0.02170942746197303
chlorine,en,7910,-0.021726103613336673
penicillin,nl,7911,-0.021750585253727694
stove,zh,7912,-0.021799351755402475
manager,nl,7913,-0.021799487053825905
platelet,en,7914,-0.021801364151848593
combine,nl,7915,-0.021851409841814894
swollen,es,7916,-0.02185489480199518
palm,en,7917,-0.02186080519913033
kilowatt,zh,7918,-0.021884111866797954
oak,nl,7919,-0.021899036786848413
nebula,es,7920,-0.022071114627600565
tetanus,es,7921,-0.022186798075489917
cobalt,es,7922,-0.022312840260103533
scavenger,es,7923,-0.02231810376154318
antelope,en,7924,-0.02232707782475431
screwdriver,nl,7925,-0.022408501584389062
touch,zh,7926,-0.022439882170060963
measurement,en,7927,-0.022464385575791265
circumcision,nl,7928,-0.02251226031038315
latitude,en,7929,-0.022656754350838585
elliptical,es,7930,-0.022867874042190036
office,zh,7931,-0.02290259321253432
dispute,en,7932,-0.022938922246039856
astronomer,en,7933,-0.022945152389519698
arthritis,es,7934,-0.023111620713983715
tentacle,es,7935,-0.02317976005658866
fifty,es,7936,-0.0232562673027718
insulin,nl,7937,-0.02328761206872183
template,en,7938,-0.023343411961230364
distil,zh,7939,-0.023398840837869115
contraception,es,7940,-0.023474912602845108
rewrite,zh,7941,-0.023547185331252413
ski,nl,7942,-0.023556257617395097
chauvinism,es,7943,-0.02357493897506697
harmful,nl,7944,-0.023623355356567524
macaroni,es,7945,-0.02365869161869398
ass,es,7946,-0.02367154509892673
extraction,nl,7947,-0.023707536535042015
karma,es,7948,-0.02372894347790877
soothing,en,7949,-0.023758750986668353
noise,en,7950,-0.0238284167188604
orthopedic,nl,7951,-0.02391916526732139
necktie,zh,7952,-0.023923381085823765
illegal,es,7953,-0.024046696927271276
artery,zh,7954,-0.024056422121166147
zinc,en,7955,-0.02421146789432284
ghost,es,7956,-0.024217074905732192
overcrowding,es,7957,-0.024280402928374134
lime,es,7958,-0.024743153908498107
immortality,es,7959,-0.02486244750762516
pretentious,es,7960,-0.024885889013349097
tungsten,zh,7961,-0.024911055690219872
sensational,en,7962,-0.02499372007541506
aphasia,nl,7963,-0.02503040403364295
painter,zh,7964,-0.025205095026875998
reprimand,es,7965,-0.02526939318206964
chameleon,nl,7966,-0.02532511215875292
superficial,nl,7967,-0.025394030987627356
watercolor,es,7968,-0.02540420146864206
zinc,nl,7969,-0.02555875574037597
stimulate,nl,7970,-0.025785678599099193
watercolor,nl,7971,-0.025820762126347194
sting,es,7972,-0.025956855810850058
nobility,es,7973,-0.02611309691050689
degeneration,es,7974,-0.026117174975032645
pharmacy,nl,7975,-0.02614836232045056
city,en,7976,-0.026180410463427208
melanin,nl,7977,-0.02624878108907994
airship,es,7978,-0.026303962692151146
bamboo,nl,7979,-0.0263061263824858
bagpipe,en,7980,-0.02636515346055244
tungsten,nl,7981,-0.026366148099937516
caviar,en,7982,-0.026366263331427713
liver,es,7983,-0.026544694675517882
reprimand,en,7984,-0.02656967691458474
bypass,zh,7985,-0.026593334840915524
helmsman,es,7986,-0.026598238644659523
ohm,en,7987,-0.02660615756316651
antibiotic,zh,7988,-0.02669843745137986
recidivism,nl,7989,-0.026716686413984125
scapula,es,7990,-0.026803540281592993
chloroform,zh,7991,-0.026987271026912778
chauvinism,zh,7992,-0.02714232726074726
diver,nl,7993,-0.02715502670405496
rodeo,zh,7994,-0.027201564234007172
communion,en,7995,-0.02721470344991336
altruism,nl,7996,-0.027241075873866056
tumor,zh,7997,-0.027288133990279306
tenant,es,7998,-0.027488278655265184
scapula,en,7999,-0.0275364836304986
ration,zh,8000,-0.027742336832356218
tundra,nl,8001,-0.027742649102033605
sandpaper,en,8002,-0.02774751711733339
altruism,en,8003,-0.027797129129155215
ambush,es,8004,-0.027825505531878104
ruminant,en,8005,-0.02792283924089911
swallow,en,8006,-0.028219170864953586
mediate,nl,8007,-0.028259390917142642
eyelid,es,8008,-0.028329400699585682
believer,es,8009,-0.028367306450023347
temperamental,nl,8010,-0.02846929966312036
elite,en,8011,-0.028528440486779227
cotton,nl,8012,-0.028563288289462002
parakeet,nl,8013,-0.028724955864600187
marines,es,8014,-0.028827156295748384
ruminant,nl,8015,-0.028988610325504385
glaucoma,en,8016,-0.029041392491810557
mutiny,en,8017,-0.02905083205405826
validity,en,8018,-0.029101468535325217
monsoon,zh,8019,-0.02912376507149575
millennium,zh,8020,-0.029261048289438818
delta,es,8021,-0.02934915924986168
monolith,en,8022,-0.029356968029330206
playboy,es,8023,-0.0294219431611038
gynecologist,es,8024,-0.029450745014330343
bone,zh,8025,-0.02950603512829753
minimalist,es,8026,-0.029513514698828004
urea,en,8027,-0.02954605036372496
cable,en,8028,-0.02954668700105276
nihilism,nl,8029,-0.029580263296575274
though,en,8030,-0.02959195078884369
assimilation,es,8031,-0.02960410336282844
jeep,zh,8032,-0.029676762543430373
skyscraper,nl,8033,-0.029685553020481252
carbonate,es,8034,-0.029696543969478895
esophagus,en,8035,-0.02970438409599917
pipeline,en,8036,-0.029740824156686524
sulfur,zh,8037,-0.029759973312536932
handcuff,en,8038,-0.03002685336497889
viscount,zh,8039,-0.030109191732546992
core,en,8040,-0.030162687238990286
colonial,en,8041,-0.03020614940936742
farewell,zh,8042,-0.0303047211321884
curvature,en,8043,-0.03039116055075305
spa,en,8044,-0.030448464364246197
fill,en,8045,-0.030570895810907495
black,es,8046,-0.03074023920694644
carotene,nl,8047,-0.030819057555116217
adverb,zh,8048,-0.03087681657493841
refuge,zh,8049,-0.030922077116488852
carotene,en,8050,-0.030965193359656012
pharaoh,nl,8051,-0.030988064266102396
pulpit,es,8052,-0.031056846854360477
contraband,en,8053,-0.031091743573986426
ceramic,zh,8054,-0.031237785428362357
chloroform,nl,8055,-0.031514876897308884
embed,zh,8056,-0.03154196528276983
pathogen,en,8057,-0.03160251519209249
kite,en,8058,-0.031605072077864935
negative,es,8059,-0.031632935255909655
thickness,nl,8060,-0.031667941045445
syllable,nl,8061,-0.03169500715959391
hero,en,8062,-0.031746434416504474
crematorium,es,8063,-0.031771706863379386
lipstick,zh,8064,-0.0317853059949791
tomato,nl,8065,-0.031846102951141014
review,es,8066,-0.03194097292343838
curious,zh,8067,-0.032039531315395185
cartilage,nl,8068,-0.03210997360264816
encyclopedia,zh,8069,-0.032176521612994585
grain,es,8070,-0.032224413800976445
oboe,es,8071,-0.032266264169748295
guillotine,en,8072,-0.03227983829276529
vector,en,8073,-0.0322908049520077
hemorrhoid,es,8074,-0.03230879833720281
feminist,nl,8075,-0.03234690980735036
stable,en,8076,-0.03240741184748199
saltpeter,nl,8077,-0.03261732039163075
acne,es,8078,-0.03262615557037174
vegetation,zh,8079,-0.03264298907779343
genetic,zh,8080,-0.03267250369157753
teaser,en,8081,-0.032768986523922426
distil,nl,8082,-0.032771403837019444
wasting,es,8083,-0.03286091096608354
nicotine,en,8084,-0.03292682976515381
semantic,zh,8085,-0.03295497175982247
commander,en,8086,-0.03296034469573369
orchid,zh,8087,-0.03301358709911705
venerable,en,8088,-0.03307147789047033
arrow,nl,8089,-0.0331794270557443
mediation,zh,8090,-0.03321057929396471
aphrodisiac,es,8091,-0.033236541878124956
crucifix,es,8092,-0.033318003849754765
fourteen,nl,8093,-0.033369895698163864
cyclone,en,8094,-0.03355398026233539
hertz,en,8095,-0.033559045924990864
cynical,en,8096,-0.03358805152102642
abstract,en,8097,-0.03364265561565633
monthly,nl,8098,-0.03378432182938705
algae,nl,8099,-0.03378909680972498
eruption,nl,8100,-0.033837068533728115
dragonfly,en,8101,-0.03385961621680826
weightlifting,en,8102,-0.03387638140088281
viscosity,nl,8103,-0.03388565743190325
bison,zh,8104,-0.03402272176151669
weightlifting,nl,8105,-0.03403300850849767
mimosa,es,8106,-0.03406300305925716
tractor,zh,8107,-0.034091649248415325
menopause,es,8108,-0.03409659257987799
colonialism,nl,8109,-0.03430213634571693
harpoon,nl,8110,-0.03431185584734876
veterinary,zh,8111,-0.03439463855438282
archery,nl,8112,-0.034701856422642445
cognitive,es,8113,-0.034708016589148676
equestrian,nl,8114,-0.034736217232299624
coral,zh,8115,-0.03475527021657541
lipid,zh,8116,-0.034770880460687825
totem,en,8117,-0.034813512750351994
preposition,zh,8118,-0.034846958723613694
improvisation,nl,8119,-0.0349781781849348
quadrilateral,en,8120,-0.03506289253894801
poppy,nl,8121,-0.03520387008410535
quartet,nl,8122,-0.035247219499156886
tragic,en,8123,-0.035288649790053375
ostrich,nl,8124,-0.03538829634056648
dollar,en,8125,-0.03540476451680547
pulsate,nl,8126,-0.03545961624104421
adultery,zh,8127,-0.03566642919145872
difficulty,es,8128,-0.03568935586131262
vodka,es,8129,-0.03569047724446496
batch,es,8130,-0.03575073191539992
tablecloth,zh,8131,-0.03577694029632576
archive,zh,8132,-0.035874991692452646
rigid,zh,8133,-0.035888658488265036
imbalance,zh,8134,-0.03599640445274777
scrotum,nl,8135,-0.03613201224498065
embolism,nl,8136,-0.03620245954048388
soprano,nl,8137,-0.036289476381711296
freighter,es,8138,-0.03631929641644717
productivity,en,8139,-0.036372755530932645
hat,es,8140,-0.03660693597402537
pulley,en,8141,-0.036660416680532354
monastery,es,8142,-0.03668507271916069
nylon,zh,8143,-0.036730090297909704
penis,zh,8144,-0.03694725223897609
hinge,nl,8145,-0.036978080114888026
diversity,en,8146,-0.037111622876256835
hound,zh,8147,-0.03714505435963895
grenade,es,8148,-0.03724946207676871
sentence,es,8149,-0.03725293312694942
market,es,8150,-0.03734328070833288
poppy,es,8151,-0.037400252069686245
volt,en,8152,-0.03770010557280848
locksmith,zh,8153,-0.03774173265507954
specification,es,8154,-0.03780737262978607
archbishop,en,8155,-0.03788582417863778
beheading,es,8156,-0.03798017154811032
rhyme,nl,8157,-0.03812961575578872
eel,en,8158,-0.03819775312090366
adoption,zh,8159,-0.03823888507189175
smallpox,en,8160,-0.038398046266942897
karate,zh,8161,-0.03842469957304669
quadrilateral,nl,8162,-0.038578276838318735
cowboy,es,8163,-0.03858982407480056
tao,nl,8164,-0.03864159525596852
pharmacist,en,8165,-0.038941481284104774
cornea,en,8166,-0.03901741259876625
preservative,es,8167,-0.039121161057093456
ligament,zh,8168,-0.039244705684065066
glacier,es,8169,-0.039255400331790945
freckle,nl,8170,-0.03937646689494177
warrior,en,8171,-0.03946507506099849
methane,en,8172,-0.03950673668549567
gelatin,en,8173,-0.03969488992190023
amber,nl,8174,-0.0400563069240298
fern,es,8175,-0.040323946007156275
sodium,zh,8176,-0.04035676066791946
stethoscope,es,8177,-0.04043174496919539
lifeguard,nl,8178,-0.04046929930092268
monotonous,es,8179,-0.0406352986771546
phonetic,en,8180,-0.040722032196195745
valuable,en,8181,-0.04073467571642669
crude,nl,8182,-0.04074951898701199
joke,en,8183,-0.040865548267151226
earring,zh,8184,-0.040886080150555275
freighter,en,8185,-0.040970419272906636
kaleidoscope,es,8186,-0.04108637975429147
totalitarianism,en,8187,-0.0410958601513179
flammable,en,8188,-0.04110995507492119
cartilage,zh,8189,-0.04113719725563042
widower,nl,8190,-0.041358653202628305
sidewalk,es,8191,-0.04140345113003919
walnut,nl,8192,-0.041428697709246856
accessory,es,8193,-0.041445454217866905
clot,es,8194,-0.04146093758066665
disinfectant,zh,8195,-0.04154603670674905
saliva,zh,8196,-0.04160542083085188
clean,nl,8197,-0.041766371508045984
loop,es,8198,-0.04182400076081997
leukemia,nl,8199,-0.04186392218261974
pus,en,8200,-0.04193054290231194
camel,en,8201,-0.04197642468514737
dignitary,en,8202,-0.0419803990339169
tropical,en,8203,-0.041998229067240565
origami,es,8204,-0.04200200280648089
fax,en,8205,-0.04207907100080536
tropical,es,8206,-0.04210675949502752
annexation,es,8207,-0.04227111350228878
miser,nl,8208,-0.04235297100172694
ray,es,8209,-0.042388733004945084
ozone,en,8210,-0.04240974106917174
castle,en,8211,-0.0425032252103314
psoriasis,nl,8212,-0.04258903764143181
patrol,zh,8213,-0.0426584357594429
cocktail,nl,8214,-0.04277440260313182
famine,en,8215,-0.042922509540511036
asbestos,en,8216,-0.04293289530652247
shutter,en,8217,-0.04295273930304633
miser,en,8218,-0.04307480351181684
derogatory,en,8219,-0.04309747578702148
broom,en,8220,-0.043184853310555514
hunting,en,8221,-0.043194233430916835
saltpeter,en,8222,-0.043265244526704084
kidnapper,en,8223,-0.04331548678034438
frustration,en,8224,-0.043402385818728274
narrator,nl,8225,-0.04343191214362105
parliament,nl,8226,-0.04348730690210103
clot,zh,8227,-0.04350450508211241
legion,en,8228,-0.043605614128390084
witchcraft,en,8229,-0.04362691596845781
saltpeter,zh,8230,-0.04368290062747325
mummy,zh,8231,-0.04370406290860079
cliff,nl,8232,-0.0437317673905514
aquarium,nl,8233,-0.043804748044961095
pus,nl,8234,-0.04384636864815121
silhouette,es,8235,-0.043882481249517984
milestone,zh,8236,-0.04390983048309613
elastic,nl,8237,-0.04395717018803667
beard,en,8238,-0.04402858479361981
granite,en,8239,-0.044031551775870224
psoriasis,en,8240,-0.044163814789030975
fjord,es,8241,-0.044196342608464646
miniskirt,nl,8242,-0.04439005379635723
embryo,nl,8243,-0.04439322086859538
disinfectant,nl,8244,-0.0444152786509912
condolence,nl,8245,-0.04458292594637453
utensil,en,8246,-0.044638150039405806
tragic,es,8247,-0.0446443268679095
flea,zh,8248,-0.04475470078006075
monologue,en,8249,-0.044808494560921376
wither,en,8250,-0.04491956662890877
cardamom,nl,8251,-0.04517387196857108
shopping,zh,8252,-0.04524705301076588
amputation,nl,8253,-0.045537689332950076
original,es,8254,-0.04554503538682731
domino,nl,8255,-0.04569861933017846
extinguish,zh,8256,-0.04581452358298601
model,en,8257,-0.04588272880858686
compass,nl,8258,-0.04595098899193129
khaki,es,8259,-0.04596508739383367
dusk,es,8260,-0.046195561513131214
avalanche,nl,8261,-0.04624115794867261
frustrated,es,8262,-0.04640432944131377
minute,zh,8263,-0.04650267466824936
crossbow,nl,8264,-0.04658276787283135
gardener,es,8265,-0.04671349545549749
sawdust,es,8266,-0.04676372957186788
airship,nl,8267,-0.04690608830198942
necrosis,es,8268,-0.046954887734053624
autopsy,en,8269,-0.04699524020843563
donate,zh,8270,-0.04711643018833205
omen,zh,8271,-0.04712079963730094
vacant,nl,8272,-0.047232841455099435
extinguisher,nl,8273,-0.04734787451697727
caffeine,es,8274,-0.04735120683327253
reverence,nl,8275,-0.0473696308029817
hinge,es,8276,-0.04738992496498412
messenger,en,8277,-0.047526184576487246
museum,es,8278,-0.0475327809850935
mediation,nl,8279,-0.04760583429093208
harpoon,zh,8280,-0.047717922049287126
tuberculosis,nl,8281,-0.04772344331291091
megaphone,en,8282,-0.04775566714717315
alchemy,zh,8283,-0.048098585887608215
philanthropist,es,8284,-0.04812342414659251
sunset,es,8285,-0.04815512580100046
armor,zh,8286,-0.04818524459201502
puritan,nl,8287,-0.04842343135660745
dementia,es,8288,-0.04844945828464247
scissor,es,8289,-0.04847607897210893
instruction,es,8290,-0.04851842133926249
legislation,zh,8291,-0.048650342899420336
abstention,zh,8292,-0.04875727169314576
pathogen,zh,8293,-0.048769889632169716
stab,en,8294,-0.048893995029360135
anthem,zh,8295,-0.04889833461339314
explosive,en,8296,-0.0489620011324158
recession,zh,8297,-0.0492188993934399
origami,nl,8298,-0.04922334952415831
theology,en,8299,-0.049240116888283454
compassion,zh,8300,-0.04925945327108591
halo,en,8301,-0.04926532872133158
ligament,en,8302,-0.0493085911918831
limestone,nl,8303,-0.04940144852796178
archaeologist,nl,8304,-0.049429436490421294
pulley,nl,8305,-0.04944787521089132
magma,en,8306,-0.04948704867023799
ant,en,8307,-0.049503802676638314
tendons,nl,8308,-0.049590780574875655
fission,en,8309,-0.04972272044524043
bonsai,nl,8310,-0.04972432613175288
wasp,es,8311,-0.049766834980238775
metro,es,8312,-0.049855249605059916
threshold,es,8313,-0.04991026998418508
polygamy,nl,8314,-0.04995820176284634
witch,en,8315,-0.05008480827717264
fascist,nl,8316,-0.050091402785160714
torpedo,nl,8317,-0.050137800664605436
serenade,nl,8318,-0.05015966119153723
breaststroke,es,8319,-0.050214252394235416
notarize,es,8320,-0.050277385614604445
recorder,nl,8321,-0.050617257671144195
selfless,es,8322,-0.050671965136474414
tinnitus,en,8323,-0.0506816139744288
scroll,nl,8324,-0.050779958556024817
carbonate,en,8325,-0.05085738072981904
microscope,en,8326,-0.05085890418843347
lifeguard,en,8327,-0.05088852081969768
pragmatic,nl,8328,-0.0509768406995403
tropical,zh,8329,-0.05105680046104524
atom,zh,8330,-0.05108268961123942
base,nl,8331,-0.05115001942132428
detergent,en,8332,-0.05115258922380676
core,nl,8333,-0.05119729756971135
boxing,es,8334,-0.0512697943356621
precipitation,es,8335,-0.05136331856501524
abscess,zh,8336,-0.05163919293391235
hero,nl,8337,-0.051661403591310474
zodiac,zh,8338,-0.051672446676731244
gelatin,nl,8339,-0.05170086624172816
cyst,zh,8340,-0.0517064940742048
porcelain,es,8341,-0.0517687673599152
militia,zh,8342,-0.05189093775051756
ethic,zh,8343,-0.05206747857603311
ninja,zh,8344,-0.052084242121853995
selfish,en,8345,-0.052124047422851684
chisel,es,8346,-0.052135488151764546
gallbladder,en,8347,-0.052177752840256234
tablecloth,en,8348,-0.05218185583826831
polygamy,zh,8349,-0.05220477065595247
kimono,en,8350,-0.05228334407651971
trident,zh,8351,-0.05232249904454592
harmonic,es,8352,-0.05243680409190776
scar,es,8353,-0.05248815948327803
cerebellum,en,8354,-0.05255959937317624
sensor,nl,8355,-0.052606260406504075
cramp,nl,8356,-0.05262092694232733
disfigure,es,8357,-0.05268425263439356
gazebo,en,8358,-0.0526892787067455
fugitive,en,8359,-0.052689793841293166
perjury,nl,8360,-0.05273287717771825
elliptical,zh,8361,-0.052806995871356656
composer,nl,8362,-0.0528334322469369
stench,zh,8363,-0.052833512028596805
sapphire,zh,8364,-0.05300037863853044
bright,es,8365,-0.053030215310572594
weakness,en,8366,-0.053104877199061526
omnivore,es,8367,-0.05316199171838942
stutter,nl,8368,-0.05348460586855945
scavenger,zh,8369,-0.053625517739441395
detail,zh,8370,-0.05373629242357748
scrotum,en,8371,-0.05384103182142135
rectangle,es,8372,-0.05386719313620162
nihilism,en,8373,-0.05394645658694306
circumcision,zh,8374,-0.05400508931321223
bronze,en,8375,-0.05402218700800566
thin,en,8376,-0.05403177648509862
blouse,nl,8377,-0.05409773487552274
decode,es,8378,-0.054134909257803634
laboratory,nl,8379,-0.05415145274458359
chastity,es,8380,-0.05420209147112525
argument,nl,8381,-0.054243899727253436
asparagus,en,8382,-0.05433866338561731
roulette,en,8383,-0.054428415572807295
cheerleader,es,8384,-0.05445466473918279
sardine,en,8385,-0.05449955400770536
cheekbones,nl,8386,-0.054512983662533855
totem,nl,8387,-0.054590073373815155
oboe,zh,8388,-0.05461420824948609
needle,en,8389,-0.05462229032571306
diagonal,nl,8390,-0.05468224306491487
ovulation,en,8391,-0.054694763655156964
ovulation,nl,8392,-0.05485027415943624
root,en,8393,-0.05485121519534548
ceremony,es,8394,-0.05504974748357729
beep,en,8395,-0.05515229118607976
crucifixion,en,8396,-0.055162532271391895
breaststroke,en,8397,-0.05522005768885164
entropy,nl,8398,-0.05522592157855945
prehistoric,nl,8399,-0.05528475487970049
ion,es,8400,-0.055297231440026545
diabetes,es,8401,-0.05533915056849214
gills,zh,8402,-0.055461585144998084
stepfather,en,8403,-0.05548818640027187
rustic,zh,8404,-0.05552733406296207
rugge,es,8405,-0.05555705443793636
cello,nl,8406,-0.05558261586869086
mayor,nl,8407,-0.0556176433529587
ambulance,zh,8408,-0.05561783040853201
woodworking,en,8409,-0.05563682639749464
heritage,en,8410,-0.05565767074707944
raccoon,es,8411,-0.05577372739054543
pollen,zh,8412,-0.055990950771721226
zoo,en,8413,-0.05613394378940409
urea,nl,8414,-0.056225522830415244
oxidation,es,8415,-0.05627103867089263
cactus,es,8416,-0.05633147610913971
reverence,en,8417,-0.05639188139365307
morphine,en,8418,-0.05642321941492202
harden,es,8419,-0.05646175261128001
feud,nl,8420,-0.05646619154424551
pill,nl,8421,-0.05648344102405117
air,en,8422,-0.05653071273399026
orphanage,es,8423,-0.05669852640601662
swing,zh,8424,-0.056709614545088265
lipid,nl,8425,-0.05679326759700114
butane,en,8426,-0.056805436302214865
bracket,nl,8427,-0.05681252152467833
emotion,es,8428,-0.056824954893114954
clot,nl,8429,-0.056830000148868194
colonialism,zh,8430,-0.05697261857657961
beheading,en,8431,-0.056984485599583475
meteorology,en,8432,-0.057071625296913696
ravine,nl,8433,-0.05708303694464729
electrician,en,8434,-0.05720248561598544
arctic,es,8435,-0.0572664763476933
divination,en,8436,-0.05727510333402271
confusion,es,8437,-0.057297940104535726
nightclub,zh,8438,-0.057342990133647825
geometry,es,8439,-0.057355589978796535
hydrogen,en,8440,-0.05774039260884362
weld,nl,8441,-0.05774435911167913
clamp,en,8442,-0.057768005906379184
piston,es,8443,-0.05779394513710856
diesel,en,8444,-0.05779719488725359
estuary,nl,8445,-0.05796865260662504
napoleon,es,8446,-0.05828009808114763
artillery,nl,8447,-0.05832896089353042
dairy,es,8448,-0.05834499986784911
oyster,nl,8449,-0.05834888549647829
dismantle,zh,8450,-0.0584143985132232
meteorology,nl,8451,-0.0584158899596748
blasphemy,en,8452,-0.05855087069126589
contempt,en,8453,-0.058713510796240764
kidnapper,nl,8454,-0.05876137014124163
capsule,en,8455,-0.058991467046336746
summary,nl,8456,-0.05916919274965408
alienation,nl,8457,-0.05927232892089833
dehydration,en,8458,-0.05930007887338636
solstice,es,8459,-0.0593432216980691
cornea,nl,8460,-0.05934817566793253
nylon,es,8461,-0.05939026570399868
destroy,zh,8462,-0.059433656850877925
lantern,en,8463,-0.05957668023036904
overweight,en,8464,-0.05960757022684955
headquarter,zh,8465,-0.05964225874450959
steal,en,8466,-0.05965579488647893
cry,en,8467,-0.0596706918272316
machete,en,8468,-0.059713653969408094
preposition,nl,8469,-0.05980356656763682
scepter,zh,8470,-0.059871399401259566
neurotic,es,8471,-0.05988769167403282
peas,zh,8472,-0.05989790111408685
sunflower,es,8473,-0.059968474960959084
extinguisher,es,8474,-0.05999484596853493
accounting,en,8475,-0.060109791211526216
granddaughter,zh,8476,-0.06014853818318345
adverb,nl,8477,-0.06028571251493946
phalanx,en,8478,-0.06034634555208554
historian,nl,8479,-0.06035790776433276
philanthropist,nl,8480,-0.060709159139441325
grandfather,en,8481,-0.06072639188690351
weightlifting,es,8482,-0.06093400838538359
quantitative,nl,8483,-0.06098091264088808
goalkeeper,nl,8484,-0.06138161041041402
bagpipe,nl,8485,-0.06140449834388022
thimble,en,8486,-0.06158650798766568
bolshevik,nl,8487,-0.06173381004444249
hemisphere,en,8488,-0.06173988269751217
widower,en,8489,-0.06176533502241807
chronology,en,8490,-0.06182316478121484
depreciation,en,8491,-0.061886450117044176
fece,es,8492,-0.06194407636406712
swimsuit,es,8493,-0.06198433001550034
minimalist,nl,8494,-0.06199988689944282
glove,zh,8495,-0.062034480343389785
postcard,en,8496,-0.062069011603019
memoir,zh,8497,-0.062071809339030934
cobalt,zh,8498,-0.06224884270246396
confession,es,8499,-0.06225669448265957
meal,en,8500,-0.062442273911717396
affinity,en,8501,-0.06260501465322584
camel,es,8502,-0.06261023225231988
kidnapper,es,8503,-0.06282185036827347
arc,en,8504,-0.06285059352907735
herpes,zh,8505,-0.06288107491513703
pathetic,zh,8506,-0.062927258735904
humiliation,es,8507,-0.06292764899543035
prayer,zh,8508,-0.06298614597437051
deaf,nl,8509,-0.06309803570879027
humility,zh,8510,-0.06313579826858283
extraction,zh,8511,-0.06321187945908831
leech,nl,8512,-0.06321275775878035
gloss,zh,8513,-0.0633303826997084
leitmotif,nl,8514,-0.06333715346013995
circus,nl,8515,-0.06339112840115924
eardrum,nl,8516,-0.06340822725979794
benevolence,en,8517,-0.06348431691065771
thimble,es,8518,-0.06349431213785149
massage,nl,8519,-0.0635262284412473
subconscious,nl,8520,-0.06352704044204138
mimosa,nl,8521,-0.06360101401951453
shipwreck,nl,8522,-0.06360549155875687
tight,zh,8523,-0.06366823776394033
avalanche,en,8524,-0.06387750495474427
veterans,es,8525,-0.06398410900164524
distil,es,8526,-0.06418132235822482
downtown,zh,8527,-0.06428899630974193
ketchup,nl,8528,-0.06446491369182625
lollipop,nl,8529,-0.06446747660211305
transcendent,zh,8530,-0.06449247953120187
compassion,en,8531,-0.06451025604641192
sweater,zh,8532,-0.06452348429302614
length,nl,8533,-0.0645355257825826
leitmotif,en,8534,-0.06454498624290687
laundering,en,8535,-0.06454990543753408
notarize,nl,8536,-0.06472820616847902
use,nl,8537,-0.06473637026403344
incontinence,nl,8538,-0.0647613896865193
mirror,zh,8539,-0.0648133763800727
jeep,nl,8540,-0.06481532388153596
nickel,es,8541,-0.06488000208978993
chainsaw,nl,8542,-0.06491067824443787
demonstration,nl,8543,-0.06492077487370013
quadrant,en,8544,-0.06507325527618373
pronoun,nl,8545,-0.06511376141561753
sterilization,en,8546,-0.06513824278686686
epilepsy,zh,8547,-0.06514783423804968
crustacean,zh,8548,-0.06515802964480756
dismantle,nl,8549,-0.0652232584727833
epilepsy,nl,8550,-0.06530150936704102
pistachio,es,8551,-0.06546790061542936
stomach,zh,8552,-0.06548968473548594
dignitary,es,8553,-0.06552328825798216
health,en,8554,-0.06554280379769185
mayonnaise,en,8555,-0.06574972416118219
lesson,en,8556,-0.06575969315423336
specificity,zh,8557,-0.06590665827862842
patriarchal,nl,8558,-0.06592910706320834
cigar,en,8559,-0.06607835827108026
trance,es,8560,-0.066098396848801
banker,nl,8561,-0.06628522276913791
reasoning,nl,8562,-0.06637914827164412
hermit,nl,8563,-0.06644001445557342
kingdom,en,8564,-0.06653838986678205
butane,zh,8565,-0.06654318011359595
soprano,en,8566,-0.06672292422314884
progress,en,8567,-0.06681310618852394
bagpipe,zh,8568,-0.0669022501765094
pragmatic,es,8569,-0.06706939421153962
bungalow,en,8570,-0.0671205593875803
bookstore,es,8571,-0.06727947326196523
academic,en,8572,-0.06747723493040463
yellow,nl,8573,-0.06749397320502641
transition,es,8574,-0.06754807814957016
creativity,en,8575,-0.06762209723680308
syphilis,en,8576,-0.0676607794891596
smallpox,nl,8577,-0.06768124255220724
disturbance,en,8578,-0.0678069399825477
